date,actual,mean,naive,seasonal_naive_daily,seasonal_naive_weekly,drift,sarimax,sarima_targetonly,feature_model,feature_model_conditional,foundation_chronos2,foundation_chronos2_cov
2016-05-14 05:00:00,56.666666666666664,97.46163394267658,348.3333333333333,58.333333333333336,51.666666666666664,349.4260074500508,75.10381821627566,64.16585263157978,55.524444580078125,86.0745849609375,53.12348556518555,55.44430160522461
2016-05-14 06:00:00,63.333333333333336,97.46163394267658,348.3333333333333,146.66666666666666,53.333333333333336,349.5253414606615,86.14828888134234,75.321347698613,88.94901275634766,118.23103332519531,55.99272155761719,64.17973327636719
2016-05-14 07:00:00,113.33333333333333,97.46163394267658,348.3333333333333,176.66666666666666,148.33333333333334,349.62467547127216,114.0126164269163,102.75950245102547,129.0953369140625,139.33717346191406,84.0999755859375,92.5337142944336
2016-05-14 08:00:00,133.33333333333334,97.46163394267658,348.3333333333333,338.3333333333333,121.66666666666667,349.72400948188283,133.61490660778094,122.7688694342786,130.33688354492188,156.57534790039062,132.77667236328125,145.8884735107422
2016-05-14 09:00:00,118.33333333333333,97.46163394267658,348.3333333333333,93.33333333333333,153.33333333333334,349.8233434924935,117.85122871677558,106.86558886762978,126.81669616699219,126.91754150390625,172.48233032226562,141.71893310546875
2016-05-14 10:00:00,158.33333333333334,97.46163394267658,348.3333333333333,73.33333333333333,178.33333333333334,349.9226775031042,125.21095750147349,113.8120856990589,145.83424377441406,151.7593994140625,198.4809112548828,184.96310424804688
2016-05-14 11:00:00,96.66666666666667,97.46163394267658,348.3333333333333,355.0,161.66666666666666,350.02201151371486,136.3471945165461,125.85458131217732,142.6267547607422,143.0145263671875,213.35858154296875,214.74758911132812
2016-05-14 12:00:00,116.66666666666667,97.46163394267658,348.3333333333333,301.6666666666667,86.66666666666667,350.12134552432553,130.69549027115005,117.49790715045714,159.18728637695312,162.34927368164062,190.18902587890625,193.75120544433594
2016-05-14 13:00:00,113.33333333333333,97.46163394267658,348.3333333333333,268.3333333333333,75.0,350.2206795349362,124.93559729753444,110.81190828447842,159.0546417236328,146.76663208007812,167.8199462890625,158.23536682128906
2016-05-14 14:00:00,106.66666666666667,97.46163394267658,348.3333333333333,318.3333333333333,88.33333333333333,350.3200135455469,120.93252740222415,108.5949317473623,153.19297790527344,152.2655487060547,139.87242126464844,137.10133361816406
2016-05-14 15:00:00,130.0,97.46163394267658,348.3333333333333,201.66666666666666,103.33333333333333,350.41934755615756,113.85005671614101,100.10330824821914,114.2592544555664,136.04232788085938,135.78802490234375,128.16329956054688
2016-05-14 16:00:00,111.66666666666667,97.46163394267658,348.3333333333333,351.6666666666667,91.66666666666667,350.51868156676824,147.20500307271857,132.85880423524483,146.32913208007812,156.8462371826172,148.58023071289062,142.14500427246094
2016-05-14 17:00:00,241.66666666666666,97.46163394267658,348.3333333333333,231.66666666666666,83.33333333333333,350.6180155773789,198.83818672355272,183.81403413522546,181.4818572998047,204.78793334960938,159.889892578125,165.95098876953125
2016-05-14 18:00:00,166.66666666666666,97.46163394267658,348.3333333333333,348.3333333333333,285.0,350.7173495879896,198.43322868503995,182.7256767894827,225.51138305664062,222.8939666748047,145.30824279785156,146.9171142578125
2016-05-14 19:00:00,90.0,97.46163394267658,348.3333333333333,123.33333333333333,120.0,350.81668359860026,142.40676860678514,127.2837315988939,138.03599548339844,160.88653564453125,104.80742645263672,100.1769790649414
2016-05-14 20:00:00,86.66666666666667,97.46163394267658,348.3333333333333,100.0,86.66666666666667,350.91601760921094,126.31650249121218,113.6662663443956,134.33978271484375,157.76992797851562,86.75056457519531,87.97924041748047
2016-05-14 21:00:00,75.0,97.46163394267658,348.3333333333333,71.66666666666667,56.666666666666664,351.0153516198216,91.02469169878462,78.1563177945281,114.21721649169922,117.28034210205078,71.1100845336914,67.73316955566406
2016-05-14 22:00:00,61.666666666666664,97.46163394267658,348.3333333333333,60.0,58.333333333333336,351.1146856304323,75.66373422479505,63.390055250148926,96.57762908935547,108.84271240234375,61.987266540527344,59.933712005615234
2016-05-14 23:00:00,48.333333333333336,97.46163394267658,348.3333333333333,56.666666666666664,56.666666666666664,351.21401964104297,67.04368923000919,56.447304250935005,77.24495697021484,83.11190032958984,57.37855529785156,55.615562438964844
2016-05-15 00:00:00,53.333333333333336,97.46163394267658,348.3333333333333,55.0,58.333333333333336,351.31335365165364,65.41267697077174,53.987304841891785,63.38754653930664,66.12507629394531,56.4290885925293,54.98369598388672
2016-05-15 01:00:00,55.0,97.46163394267658,348.3333333333333,53.333333333333336,51.666666666666664,351.4126876622643,65.27977212175404,53.91334686001453,57.07889175415039,66.21745300292969,55.2789421081543,55.64131546020508
2016-05-15 02:00:00,51.666666666666664,97.46163394267658,348.3333333333333,58.333333333333336,55.0,351.51202167287505,64.32360757125639,53.12523103465814,52.79618835449219,57.77755355834961,55.36771774291992,54.277366638183594
2016-05-15 03:00:00,40.0,97.46163394267658,348.3333333333333,58.333333333333336,56.666666666666664,351.6113556834857,63.20942224361036,52.05713702480322,51.958683013916016,54.086639404296875,54.94649124145508,53.54044723510742
2016-05-15 04:00:00,51.666666666666664,97.46163394267658,348.3333333333333,50.0,50.0,351.7106896940964,63.833275363176156,52.198817390922,50.47215270996094,54.572750091552734,55.15132141113281,54.059844970703125
2016-05-15 05:00:00,56.666666666666664,97.46163394267658,348.3333333333333,58.333333333333336,56.666666666666664,351.8100237047071,73.30562894816188,61.1895864836404,54.885169982910156,66.36730194091797,55.8568115234375,55.27532958984375
2016-05-15 06:00:00,51.666666666666664,97.46163394267658,348.3333333333333,146.66666666666666,50.0,351.90935771531775,82.5673351154808,71.16222164049236,118.30482482910156,90.83272552490234,56.74388885498047,59.93260955810547
2016-05-15 07:00:00,93.33333333333333,97.46163394267658,348.3333333333333,176.66666666666666,60.0,352.00869172592843,110.44674749316647,99.1708873031797,117.93685150146484,115.6565933227539,62.69465637207031,67.92202758789062
2016-05-15 08:00:00,118.33333333333333,97.46163394267658,348.3333333333333,338.3333333333333,183.33333333333334,352.1080257365391,128.2735354206149,115.8226968585993,190.88853454589844,131.51686096191406,84.976806640625,81.87296295166016
2016-05-15 09:00:00,101.66666666666667,97.46163394267658,348.3333333333333,93.33333333333333,143.33333333333334,352.2073597471498,119.2128840540186,106.41440883236777,138.0355987548828,133.70706176757812,82.74691009521484,80.51834106445312
2016-05-15 10:00:00,108.33333333333333,97.46163394267658,348.3333333333333,73.33333333333333,135.0,352.30669375776046,127.24066845071115,114.31950665688309,181.98207092285156,127.59121704101562,82.73915100097656,80.01490783691406
2016-05-15 11:00:00,105.0,97.46163394267658,348.3333333333333,355.0,50.0,352.40602776837113,132.6920941784585,119.2684496014887,112.31221008300781,126.65078735351562,79.88784790039062,77.23919677734375
2016-05-15 12:00:00,96.66666666666667,97.46163394267658,348.3333333333333,301.6666666666667,56.666666666666664,352.5053617789818,126.57579735777931,112.24172031353517,130.75819396972656,109.16842651367188,74.99722290039062,74.22765350341797
2016-05-15 13:00:00,136.66666666666666,97.46163394267658,348.3333333333333,268.3333333333333,56.666666666666664,352.6046957895925,120.05309652589321,106.35815445929143,109.85282897949219,98.53667449951172,72.3868637084961,73.54580688476562
2016-05-15 14:00:00,88.33333333333333,97.46163394267658,348.3333333333333,318.3333333333333,56.666666666666664,352.70402980020316,114.96378445446433,102.79581822092261,127.43988800048828,99.61167907714844,70.94586181640625,75.59019470214844
2016-05-15 15:00:00,93.33333333333333,97.46163394267658,348.3333333333333,201.66666666666666,50.0,352.80336381081383,108.37935906362347,97.26027827581106,113.37214660644531,85.99018096923828,73.78042602539062,76.21744537353516
2016-05-15 16:00:00,143.33333333333334,97.46163394267658,348.3333333333333,351.6666666666667,55.0,352.9026978214245,136.79194911386722,126.88975024832946,150.5032501220703,153.8520965576172,85.64226531982422,88.34477233886719
2016-05-15 17:00:00,236.66666666666666,97.46163394267658,348.3333333333333,231.66666666666666,56.666666666666664,353.0020318320352,194.04975153814436,182.47028537688942,188.42909240722656,176.01107788085938,132.68849182128906,137.72689819335938
2016-05-15 18:00:00,98.33333333333333,97.46163394267658,348.3333333333333,348.3333333333333,50.0,353.10136584264586,194.02576232959188,178.22700044708802,194.2234344482422,263.3541564941406,137.99777221679688,147.80397033691406
2016-05-15 19:00:00,96.66666666666667,97.46163394267658,348.3333333333333,123.33333333333333,60.0,353.20069985325654,141.9115518636707,125.2408970038163,125.22157287597656,135.90679931640625,107.08577728271484,99.38862609863281
2016-05-15 20:00:00,246.66666666666666,97.46163394267658,348.3333333333333,100.0,78.33333333333333,353.3000338638672,125.64951561024951,111.86031364945005,131.47372436523438,124.70819854736328,94.03182983398438,90.4059066772461
2016-05-15 21:00:00,203.33333333333334,97.46163394267658,348.3333333333333,71.66666666666667,63.333333333333336,353.3993678744779,86.88777144036187,76.96031725665551,106.21830749511719,101.25049591064453,71.84529876708984,66.17388153076172
2016-05-15 22:00:00,86.66666666666667,97.46163394267658,348.3333333333333,60.0,58.333333333333336,353.49870188508856,69.4566917157949,62.508780100380875,91.50479888916016,87.53411865234375,61.14970397949219,58.07692337036133
2016-05-15 23:00:00,83.33333333333333,97.46163394267658,348.3333333333333,56.666666666666664,53.333333333333336,353.5980358956993,61.74120154154218,55.82306790855465,74.19575500488281,64.74864959716797,57.66994094848633,55.58242416381836
2016-05-16 00:00:00,61.666666666666664,97.46163394267658,348.3333333333333,55.0,55.0,353.69736990631,53.90871410182382,53.538902111373886,59.33753967285156,54.858314514160156,56.24882507324219,55.11742401123047
2016-05-16 01:00:00,53.333333333333336,97.46163394267658,348.3333333333333,53.333333333333336,58.333333333333336,353.79670391692065,53.517436680931695,53.5945103069614,59.362693786621094,57.345462799072266,55.91598892211914,55.294151306152344
2016-05-16 02:00:00,56.666666666666664,97.46163394267658,348.3333333333333,58.333333333333336,55.0,353.8960379275313,52.64385685697755,52.89338475981923,55.49355697631836,56.35025405883789,55.29844284057617,55.319488525390625
2016-05-16 03:00:00,53.333333333333336,97.46163394267658,348.3333333333333,58.333333333333336,53.333333333333336,353.995371938142,51.93444217048798,51.889770455723685,50.88742446899414,51.88405990600586,53.7516975402832,53.846900939941406
2016-05-16 04:00:00,55.0,97.46163394267658,348.3333333333333,50.0,56.666666666666664,354.0947059487527,52.45548471537555,52.08397973635702,50.510555267333984,51.507022857666016,53.90031814575195,53.913360595703125
2016-05-16 05:00:00,51.666666666666664,97.46163394267658,348.3333333333333,58.333333333333336,65.0,354.19403995936335,60.846353290744645,61.10847219133617,59.26483154296875,56.25380325317383,60.910770416259766,60.67448043823242
2016-05-16 06:00:00,53.333333333333336,97.46163394267658,348.3333333333333,146.66666666666666,55.0,354.293373969974,70.30039256818239,71.04953561044512,101.2742919921875,89.13055419921875,63.14421844482422,62.50237274169922
2016-05-16 07:00:00,61.666666666666664,97.46163394267658,348.3333333333333,176.66666666666666,56.666666666666664,354.3927079805847,99.96255431587295,99.07376189486261,120.04898834228516,110.60443878173828,68.36774444580078,69.86195373535156
2016-05-16 08:00:00,88.33333333333333,97.46163394267658,348.3333333333333,338.3333333333333,61.666666666666664,354.4920419911954,118.6828533878638,115.63530665932147,115.06535339355469,122.63750457763672,64.9551773071289,75.46261596679688
2016-05-16 09:00:00,70.0,97.46163394267658,348.3333333333333,93.33333333333333,66.66666666666667,354.59137600180605,111.11935062914246,106.40200661004056,116.23963165283203,125.42768859863281,60.590145111083984,67.12326049804688
2016-05-16 10:00:00,148.33333333333334,97.46163394267658,348.3333333333333,73.33333333333333,55.0,354.69071001241673,120.90206491366452,114.33298853114972,113.97310638427734,138.069580078125,62.17289733886719,69.07569122314453
2016-05-16 11:00:00,103.33333333333333,97.46163394267658,348.3333333333333,355.0,61.666666666666664,354.7900440230274,126.41078590322586,119.09097964718845,123.79414367675781,116.56925964355469,65.92910766601562,73.84466552734375
2016-05-16 12:00:00,206.66666666666666,97.46163394267658,348.3333333333333,301.6666666666667,135.0,354.8893780336381,119.87144038362415,112.10009790534201,111.28729248046875,133.41610717773438,65.90908813476562,71.2956314086914
2016-05-16 13:00:00,266.6666666666667,97.46163394267658,348.3333333333333,268.3333333333333,173.33333333333334,354.98871204424876,113.56546025021015,106.23816505830598,124.79426574707031,108.5385513305664,67.87102508544922,75.26318359375
2016-05-16 14:00:00,88.33333333333333,97.46163394267658,348.3333333333333,318.3333333333333,88.33333333333333,355.08804605485943,109.28846857624544,102.63962203401178,102.49713897705078,114.1152572631836,70.87498474121094,80.30355834960938
2016-05-16 15:00:00,111.66666666666667,97.46163394267658,348.3333333333333,201.66666666666666,70.0,355.1873800654701,103.98015945690932,97.1836921418053,113.55933380126953,103.82181549072266,71.54824829101562,80.1368179321289
2016-05-16 16:00:00,88.33333333333333,97.46163394267658,348.3333333333333,351.6666666666667,78.33333333333333,355.2867140760808,131.24367133482102,126.7290012749394,115.49417114257812,128.44554138183594,88.08042907714844,98.05542755126953
2016-05-16 17:00:00,243.33333333333334,97.46163394267658,348.3333333333333,231.66666666666666,268.3333333333333,355.38604808669146,183.17123743391727,182.43408592889918,196.35084533691406,154.94325256347656,166.7912139892578,154.47409057617188
2016-05-16 18:00:00,155.0,97.46163394267658,348.3333333333333,348.3333333333333,120.0,355.48538209730214,177.52287282615495,178.10585517879585,165.27842712402344,196.57098388671875,142.37246704101562,142.9271697998047
2016-05-16 19:00:00,115.0,97.46163394267658,348.3333333333333,123.33333333333333,110.0,355.5847161079128,124.22616330506756,125.18588213091834,134.4051513671875,138.106689453125,112.83229064941406,106.22578430175781
2016-05-16 20:00:00,96.66666666666667,97.46163394267658,348.3333333333333,100.0,95.0,355.6840501185235,111.4088150573238,111.81167964920176,122.0593032836914,144.51779174804688,99.90038299560547,90.3798828125
2016-05-16 21:00:00,68.33333333333333,97.46163394267658,348.3333333333333,71.66666666666667,71.66666666666667,355.7833841291342,78.8158977532224,76.9281088390854,110.04995727539062,108.23058319091797,67.946533203125,64.36604309082031
2016-05-16 22:00:00,46.666666666666664,97.46163394267658,348.3333333333333,60.0,71.66666666666667,355.8827181397449,64.43093145214948,62.485047370886214,86.132568359375,94.98689270019531,60.05620193481445,56.32973098754883
2016-05-16 23:00:00,60.0,97.46163394267658,348.3333333333333,56.666666666666664,60.0,355.98205215035557,58.65855294260676,55.80625721218651,69.57147216796875,70.95319366455078,56.93514633178711,55.02326202392578
2016-05-17 00:00:00,50.0,97.46163394267658,348.3333333333333,55.0,51.666666666666664,356.08138616096625,48.874307656073995,53.5268266267081,55.77434158325195,58.39369583129883,55.5263557434082,54.80634689331055
2016-05-17 01:00:00,55.0,97.46163394267658,348.3333333333333,53.333333333333336,55.0,356.1807201715769,48.64658057641674,53.585924033959785,50.21159362792969,54.480125427246094,54.894290924072266,55.943572998046875
2016-05-17 02:00:00,51.666666666666664,97.46163394267658,348.3333333333333,58.333333333333336,56.666666666666664,356.2800541821876,47.46885908467752,52.887141151281014,49.98574447631836,53.19243621826172,54.75737380981445,55.98240280151367
2016-05-17 03:00:00,53.333333333333336,97.46163394267658,348.3333333333333,58.333333333333336,56.666666666666664,356.3793881927983,46.32499319877016,51.88526328875628,48.65622329711914,51.70817184448242,53.5752067565918,54.05298614501953
2016-05-17 04:00:00,53.333333333333336,97.46163394267658,348.3333333333333,50.0,50.0,356.47872220340895,45.97455147647253,52.08088715173276,47.69420623779297,52.15514373779297,53.72158432006836,54.92570877075195
2016-05-17 05:00:00,58.333333333333336,97.46163394267658,348.3333333333333,58.333333333333336,71.66666666666667,356.5780562140196,54.994185251927746,61.10628777542896,60.48491287231445,60.422664642333984,62.50545120239258,59.706634521484375
2016-05-17 06:00:00,56.666666666666664,97.46163394267658,348.3333333333333,146.66666666666666,63.333333333333336,356.6773902246303,65.4209401744944,71.04650116898773,122.57832336425781,87.313232421875,66.44196319580078,62.3212776184082
2016-05-17 07:00:00,65.0,97.46163394267658,348.3333333333333,176.66666666666666,60.0,356.776724235241,94.21384392778006,99.07114650619805,106.2533187866211,105.82618713378906,70.87064361572266,68.03114318847656
2016-05-17 08:00:00,56.666666666666664,97.46163394267658,348.3333333333333,338.3333333333333,56.666666666666664,356.87605824585165,111.39426003456953,115.6302608121838,127.1455078125,102.2557373046875,65.90937805175781,71.43643188476562
2016-05-17 09:00:00,51.666666666666664,97.46163394267658,348.3333333333333,93.33333333333333,55.0,356.9753922564623,102.59143839146196,106.40167258443743,91.55841064453125,112.59175872802734,55.7142333984375,62.9157829284668
2016-05-17 10:00:00,53.333333333333336,97.46163394267658,348.3333333333333,73.33333333333333,53.333333333333336,357.074726267073,111.39730656319614,114.33335149268713,112.30464172363281,94.06707000732422,55.47502899169922,62.687435150146484
2016-05-17 11:00:00,51.666666666666664,97.46163394267658,348.3333333333333,355.0,56.666666666666664,357.1740602776837,116.48474272676967,119.08620098634324,94.73219299316406,94.24066162109375,55.986873626708984,61.29912185668945
2016-05-17 12:00:00,53.333333333333336,97.46163394267658,348.3333333333333,301.6666666666667,58.333333333333336,357.27339428829436,108.3156575853495,112.0962845000719,103.33125305175781,81.07658386230469,57.37569046020508,62.94761657714844
2016-05-17 13:00:00,41.666666666666664,97.46163394267658,348.3333333333333,268.3333333333333,53.333333333333336,357.37272829890503,103.11008220235152,106.23493415947584,87.14727020263672,82.37171936035156,57.50205993652344,63.11760711669922
2016-05-17 14:00:00,53.333333333333336,97.46163394267658,348.3333333333333,318.3333333333333,53.333333333333336,357.4720623095157,103.21424635038676,102.63541622394246,88.19880676269531,80.95751953125,56.48980712890625,64.50102996826172
2016-05-17 15:00:00,51.666666666666664,97.46163394267658,348.3333333333333,201.66666666666666,56.666666666666664,357.5713963201264,99.62470233120484,97.18162994520047,91.30120849609375,84.66978454589844,58.94061279296875,66.5680923461914
2016-05-17 16:00:00,66.66666666666667,97.46163394267658,348.3333333333333,351.6666666666667,63.333333333333336,357.67073033073706,129.44752689051415,126.72467288206354,94.05585479736328,93.35285949707031,73.02153015136719,80.35291290283203
2016-05-17 17:00:00,153.33333333333334,97.46163394267658,348.3333333333333,231.66666666666666,126.66666666666667,357.77006434134773,184.97166201109923,182.43311120403817,140.20840454101562,146.83956909179688,181.32452392578125,152.58909606933594
2016-05-17 18:00:00,100.0,97.46163394267658,348.3333333333333,348.3333333333333,101.66666666666667,357.86939835195847,179.83973578451025,178.10259317336906,184.24215698242188,204.37625122070312,150.79464721679688,144.02325439453125
2016-05-17 19:00:00,123.33333333333333,97.46163394267658,348.3333333333333,123.33333333333333,105.0,357.96873236256914,125.18766265877065,125.18440077769075,138.08212280273438,134.6129150390625,119.74153137207031,107.68506622314453
2016-05-17 20:00:00,118.33333333333333,97.46163394267658,348.3333333333333,100.0,95.0,358.0680663731798,109.25220391257406,111.81037011045355,124.22537994384766,126.43214416503906,99.2090072631836,95.45610046386719
2016-05-17 21:00:00,65.0,97.46163394267658,348.3333333333333,71.66666666666667,68.33333333333333,358.1674003837905,73.25538892182507,76.92724158211425,95.97201538085938,93.9898681640625,67.3387222290039,65.20082092285156
2016-05-17 22:00:00,46.666666666666664,97.46163394267658,348.3333333333333,60.0,58.333333333333336,358.26673439440117,58.08306061938981,62.48440833377603,69.552734375,75.75863647460938,58.845497131347656,57.12217330932617
2016-05-17 23:00:00,55.0,97.46163394267658,348.3333333333333,56.666666666666664,56.666666666666664,358.36606840501184,49.86617028041573,55.805804560544836,56.68594741821289,62.200862884521484,55.760372161865234,54.797672271728516
2016-05-18 00:00:00,51.666666666666664,97.46163394267658,348.3333333333333,55.0,51.666666666666664,358.4654024156225,42.53506418215974,53.526501477303825,51.336669921875,54.2560920715332,55.05128479003906,55.0019416809082
2016-05-18 01:00:00,53.333333333333336,97.46163394267658,348.3333333333333,53.333333333333336,56.666666666666664,358.5647364262332,43.078858098577655,53.585692836484206,50.45611572265625,54.243873596191406,54.8142204284668,55.48324966430664
2016-05-18 02:00:00,55.0,97.46163394267658,348.3333333333333,58.333333333333336,56.666666666666664,358.6640704368439,43.24532879212828,52.886973033345306,50.267417907714844,52.58314514160156,54.48936462402344,55.50620651245117
2016-05-18 03:00:00,51.666666666666664,97.46163394267658,348.3333333333333,58.333333333333336,53.333333333333336,358.76340444745455,41.4352494164348,51.885141926952514,51.027462005615234,54.084815979003906,52.87070083618164,53.84333038330078
2016-05-18 04:00:00,51.666666666666664,97.46163394267658,348.3333333333333,50.0,51.666666666666664,358.8627384580652,41.222012672867066,52.08080387954107,51.050254821777344,52.40411376953125,53.10640335083008,53.96940612792969
2016-05-18 05:00:00,65.0,97.46163394267658,348.3333333333333,58.333333333333336,68.33333333333333,358.9620724686759,49.775732714159346,61.106228956956556,58.956756591796875,63.50703048706055,60.99913024902344,61.2267951965332
2016-05-18 06:00:00,70.0,97.46163394267658,348.3333333333333,146.66666666666666,110.0,359.0614064792866,59.3583144252853,71.04641946244472,91.10601043701172,91.15998840332031,69.7899169921875,66.45643615722656
2016-05-18 07:00:00,53.333333333333336,97.46163394267658,348.3333333333333,176.66666666666666,76.66666666666667,359.16074048989725,88.46660274832831,99.07107608324237,99.3219985961914,116.418212890625,77.93634033203125,76.51024627685547
2016-05-18 08:00:00,61.666666666666664,97.46163394267658,348.3333333333333,338.3333333333333,161.66666666666666,359.2600745005079,106.57006547665142,115.63012494583191,126.3475570678711,131.01600646972656,77.49183654785156,82.95307159423828
2016-05-18 09:00:00,65.0,97.46163394267658,348.3333333333333,93.33333333333333,65.0,359.3594085111186,97.46567194757864,106.40166359031788,98.73296356201172,112.937744140625,67.13101196289062,70.8364028930664
2016-05-18 10:00:00,58.333333333333336,97.46163394267658,348.3333333333333,73.33333333333333,63.333333333333336,359.4587425217293,105.83043748832719,114.33336126590416,109.29690551757812,116.62770080566406,66.05152130126953,71.821044921875
2016-05-18 11:00:00,70.0,97.46163394267658,348.3333333333333,355.0,55.0,359.55807653233995,112.70718994723995,119.08607231436858,92.44637298583984,126.94743347167969,64.82374572753906,68.20658111572266
2016-05-18 12:00:00,56.666666666666664,97.46163394267658,348.3333333333333,301.6666666666667,56.666666666666664,359.65741054295063,106.2242595727937,112.09618181892394,92.80989074707031,111.05404663085938,63.11851119995117,66.17030334472656
2016-05-18 13:00:00,86.66666666666667,97.46163394267658,348.3333333333333,268.3333333333333,73.33333333333333,359.7567445535613,100.81299831980976,106.23484716311097,86.99565887451172,113.36609649658203,66.97219848632812,70.09412384033203
2016-05-18 14:00:00,81.66666666666667,97.46163394267658,348.3333333333333,318.3333333333333,80.0,359.856078564172,98.95463041678002,102.63530297676435,85.91612243652344,117.23662567138672,69.71282958984375,75.85877990722656
2016-05-18 15:00:00,83.33333333333333,97.46163394267658,348.3333333333333,201.66666666666666,76.66666666666667,359.9554125747827,92.45910683475833,97.18157441774045,88.55061340332031,111.9953384399414,69.97468566894531,75.25927734375
2016-05-18 16:00:00,105.0,97.46163394267658,348.3333333333333,351.6666666666667,75.0,360.0547465853934,120.92779909646632,126.72455633417837,98.1034927368164,127.8006591796875,85.18303680419922,87.32817077636719
2016-05-18 17:00:00,118.33333333333333,97.46163394267658,348.3333333333333,231.66666666666666,91.66666666666667,360.15408059600406,179.24895003216741,182.43308495823993,135.53428649902344,183.96141052246094,149.00164794921875,131.35194396972656
2016-05-18 18:00:00,178.33333333333334,97.46163394267658,348.3333333333333,348.3333333333333,101.66666666666667,360.25341460661474,176.35366003609886,178.10250533942184,189.9025115966797,210.14772033691406,143.76425170898438,131.39608764648438
2016-05-18 19:00:00,143.33333333333334,97.46163394267658,348.3333333333333,123.33333333333333,95.0,360.3527486172254,121.6812976968838,125.18436089023344,135.39796447753906,166.69717407226562,112.9808120727539,105.55874633789062
2016-05-18 20:00:00,223.33333333333334,97.46163394267658,348.3333333333333,100.0,85.0,360.4520826278361,105.52404722724893,111.81033484933572,122.48519897460938,139.43661499023438,99.2139892578125,92.53775787353516
2016-05-18 21:00:00,81.66666666666667,97.46163394267658,348.3333333333333,71.66666666666667,61.666666666666664,360.55141663844677,69.04931809112492,76.92721823003679,95.78866577148438,110.63418579101562,67.85726928710938,66.43663024902344
2016-05-18 22:00:00,51.666666666666664,97.46163394267658,348.3333333333333,60.0,55.0,360.65075064905744,52.59913530099348,62.48439112682978,58.41099548339844,79.52487182617188,59.238067626953125,57.13270568847656
2016-05-18 23:00:00,56.666666666666664,97.46163394267658,348.3333333333333,56.666666666666664,56.666666666666664,360.7500846596681,44.98564294480872,55.80579237228167,51.87825012207031,61.04771041870117,56.42243957519531,55.866920471191406
2016-05-19 00:00:00,51.666666666666664,97.46163394267658,348.3333333333333,55.0,56.666666666666664,360.8494186702788,45.741074264777865,53.526492722212396,49.2684326171875,55.52611541748047,55.20587158203125,55.3745231628418
2016-05-19 01:00:00,51.666666666666664,97.46163394267658,348.3333333333333,53.333333333333336,56.666666666666664,360.94875268088947,45.54567411103713,53.58568661117667,49.1818733215332,54.04664611816406,55.373348236083984,56.02248001098633
2016-05-19 02:00:00,50.0,97.46163394267658,348.3333333333333,58.333333333333336,56.666666666666664,361.04808669150015,43.862091816664844,52.88696850654046,48.28422546386719,50.803531646728516,55.10999298095703,55.92957305908203
2016-05-19 03:00:00,51.666666666666664,97.46163394267658,348.3333333333333,58.333333333333336,50.0,361.1474207021108,42.44470450793008,51.88513865912033,47.2508430480957,50.788246154785156,54.00438690185547,54.94427490234375
2016-05-19 04:00:00,56.666666666666664,97.46163394267658,348.3333333333333,50.0,56.666666666666664,361.2467547127215,43.099510674288354,52.080801637323674,46.5423583984375,51.537723541259766,54.3455696105957,54.998714447021484
